id	bio.name	bio.chinese.name	bio.title	birthyear	deathyear	sex	nationality.id	full.bio	full.bio.url	net.centrality	net.betweenness	net.closeness
D0761627-AA56-43F5-AAF6-BF1BF1A23058	Gao Tijian	???	Vice-Chairman, CPPCC, Provincial Committee, Henan Province	1959	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Gao Tijian, male, Han nationality, is a native of Weihui City, Henan Province. He was born in 1959, entered the work force in 1969, and joined the Chinese Peasants and Workers Democratic Party (CPWDP) in 2001. Since November 2010, he is Director of Population and Family Planning Committee, Henan Provincial People’s Government. On Jan. 2011, he was elected as Vice-Chairman, CPPCC, Provincial Committee, Henan Province.	http://www.chinavitae.com//biography/Gao_Tijian/full	-0.320458450406455	294.5	1.08223156147977e-05
695AB1DC-BC6F-44D6-8ADB-75697604D966	Wang Guanglin	???	Alternate Member, 10th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Wang_Guanglin/full	-0.974025796947169	0	1.08302662620961e-05
A601901D-DDD6-4501-8BB0-D12A6535FD06	Zheng Yannong	???	Executive Vice-President, China International Public Relations Association	1950	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zheng Yannong, male, Han nationality, is a native of Beijing. He was born in 1950, and received his master's degree from Northwest Polytechnological University. He has written several papers on the central government that have been published in well known journals at home and abroad. Zheng became executive vice-president of the China International Public Relations Association in 2000.	http://www.chinavitae.com//biography/Zheng_Yannong/full	-0.831458960533146	0	1.08223676694993e-05
F00C1313-7C22-493A-8828-64D7EE141FF0	Wang Yin	NA	Director of the China Resources Holdings Company Limited	1956	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wang Yin, male, Han nationality, is a native of Shandong province. He was born in 1956, graduated from Shandong University, and received a master's degree from the University of San Francisco in the USA. Wang served in the human resources department of the Ministry of Foreign Trade and Economic Cooperation, and then joined the China Resources National Corporation in 1984. He is a director and assistant president of the China Resources Holdings Company Limited, and chairman of the China Resources Land Beijing Limited.	http://www.chinavitae.com//biography/Wang_Yin/full	-0.843224092310423	0	1.08217235278097e-05
4CF86023-266D-44D0-8711-2A7C9097E8B8	Zhang Qia	??	Standing Committee Member and Vice-Chairman of the Human Resource and Environment Committee of the 9th CPPCC National Committee	1934	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Qia, Han nationality, is a native of Taibei, Taiwan Province. He was born in 1934 and graduated from the Coal Mining Faculty of Beijing Mining Institute in 1957 . He holds the title of senior engineer. After graduating from Beijing Mining Institute, Zhang took several government-affiliated mining jobs and rapidly climbed the ranks in the institutions where he worked. He was a technician with the Jixi Mining Industry Bureau. After starting as a technician with the Fengfeng Mining Bureau, he eventually served as the bureau‘s deputy director and deputy chief engineer. Zhang then moved to Handan where he became deputy mayor of the city and vice-chairman of the CPPCC Handan City Committee. He later served as the president of the Handan University. In 1985, he was made vice-president of the All-China Federation of Taiwan Compatriots and later was deputy secretary general for the 6th and 8th CPPCC National Committees. During the 9th CPPCC National Committee, he was elected a standing committee member and became the vice-chairman of the subcommittee of human resources and environment.	http://www.chinavitae.com//biography/Zhang_Qia/full	-1.23940763617646	0	1.08255699963313e-05
8E6BDB00-FF51-49FE-8F5E-8EB8CFDA1ABE	Hu Minghe	NA	Executive Deputy General Manager of China State Shipbuilding Industry Corporation, Senior Engineer	1943	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Hu Minghe, male, Han nationality, is a native of Dinghai, Zhejiang Province. He was born in 1943, and graduated from Huazhong Engineering College. Hu has spent over thirty years working in the shipbuilding industry. He was promoted to executive deputy general manager of the China State Shipbuilding Industry Corporation in 1999.	http://www.chinavitae.com//biography/Hu_Minghe/full	-1.93970320834339	56	1.08220228164314e-05
EDAFE7AE-3BBD-464B-BA39-9566DEEB769E	Wu Zuqiang	???	Vice-President of the China Federation of Literary and Art Circles	1927	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wu Zuqiang, male, Han nationality, is a native of Beijing and whose ancestral home is in Wujin, Jiangsu Province. He was born in 1927, joined the CPC in 1949, and graduated from the Central Conservatory of Music in 1952. Wu Zuqiang spent his career in music as a composer, educator, and member of several musical and artistic associations including the Chinese Musicians Association and China Federation of Literary and Art Circles. In addition to his work as a composer, Wu is the author of Musical Form and Analysis of Music Works. His father is Wu Jingzhou, a founder of the Beijing Palace Museum and his elder brother is Wu Zuguang. Wu is the vice-president of the China Federation of Literary and Art Circles.	http://www.chinavitae.com//biography/Wu_Zuqiang/full	-0.877640742917803	6.5	1.08236431661321e-05
2827D5F5-AA84-408F-8099-8DAFF2761034	Liu Xirong	???	Deputy Secretary of the 16th CPC Central Commission for Discipline Inspection	1942	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Xirong, male, Han nationality. He was born in 1942, joined the CPC in 1965, and graduated from Zhejiang Agricultural University in 1968. Liu held leading positions in Zhejiang province, where he served as mayor of the Wenzhou City People's Government until 1991. Subsequently, he was elected a member of the CPC Central Commission for Discipline Inspection of the 15th National Congress, and served until 2002.	http://www.chinavitae.com//biography/Liu_Xirong/full	-0.873896307981803	10	1.08216844913838e-05
EF9688EF-5D14-4AF9-855B-D5EC7B109439	Ye Jieying	???	Member, 10th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Ye_Jieying/full	-0.974025796947155	0	1.08302662620961e-05
F668A29E-31FD-4703-8A00-7BC871CC9346	Bai Chunli	???	Alternate Member, 17th CPC, Central Committee; President, Chinese Academy of Sciences	1953	NA	male	DD9288E1-765F-41F0-90DD-0A100AB02695	Bai Chunli, male, Manchu nationality, is a native of Dandong, Liaoning Province. He was born in 1953 and earned a doctorate at the Chinese Academy of Sciences Institute of Chemistry. As a post-doctoral researcher at the California Institute of Technology's jet propulsion laboratory, Bai Chunli started his exploration into the atomic world. In March of 1989, Bai's research group developed China's first atomic force microscope, which was used to observe the surface structure of several conductors, semi-conductors and insulators. Bai, who has received various awards from the state and the science academy, is now remolding the sweep tunnel microscope probe to adapt the microscope to low-temperature and vacuum conditions. Bai Chunli is a Chinese Academy of Sciences academician and physical chemist as well as a research fellow of the Chinese Academy of Sciences Institute of Chemistry. He was an alternate member of the 16th CPC Central Committee and is now an alternate member of the 17th CPC Central Committee. In 2007, he was awarded as the Honorary Fellow by Royal Society of Chemistry. He is the first Chinese that gets this distinct honor. Bai was also the 6th and 7th Vice-President of Chinese Science and Technology Association. In 2011, he became President of the Chinese Academy of Sciences.	http://www.chinavitae.com//biography/Bai_Chunli/full	-1.17610251909707	0	1.08205265388442e-05
317C0C9A-4D20-4E98-B417-DA875A5B5AA8	Cai E'sheng	???	Vice-Chairman of the China Banking Regulatory Commission	1951	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Cai E'sheng, male, Han nationality, is a native of Hubei province. He was born in 1951, and graduated from the Shanxi Institute of Finance and Economics in 1982. He held various posts in the supervisory departments of the People's Bank of China from 1982 to 1994, including the interest rate and deposit administration department, the financial institution reform department, the general planning department and the human resources department. He became the vice-chairman of the China Banking Regulatory Commission in 2005.	http://www.chinavitae.com//biography/Cai_Esheng/full	-0.946905328632259	0	1.08212486037583e-05
FB6A94D4-4F0E-4229-9F64-3D67FB5C2DEA	Guan Guangfu	???	Former Chairman of the Standing Committee of the Hubei Provincial People's Congress	1931	NA	male	DD9288E1-765F-41F0-90DD-0A100AB02695	Guan Guangfu, male, Manchu nationality, is a native of Mulig, Heilongjiang Province. He was born in 1931 and joined the CPC in 1948. In 1964, he graduated from the Economic Faculty of Hubei University. A former governor of the Hubei Provincial Branch Bank of the People's Bank of China, Guan has held several responsible positions with the CPC Hubei Provincial Committee since the 1980s. From 1983 to 1994, he served as secretary of the CPC Hubei Provincial Committee. In 1993, he was elected chairman of the Standing Committee of the 8th Hubei Provincial People's Congress. In 1998, he was re-elected to that position. He was also a member of the 12th, 13th, and 14th CPC Central Committees.	http://www.chinavitae.com//biography/Guan_Guangfu/full	-0.921427046394916	4.5	1.08234349012482e-05
99F8780A-F2EF-43D5-BCAB-CF1F506CD02F	Yang Rudai	???	Vice-Chairman of the 9th CPPCC National Committee, Politburo Member of the 13th CPC Central Committee	1926	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yang Rudai, male, Han nationality, was born in 1926 in Renshou, Sichuan Province. He joined the CPC in 1952 and held numerous Party positions in Sichuan over a period of 30 years until being named vice-governor in 1978 and secretary of the CPC provincial committee there in 1982. He was elected a Politburo member of the 13th CPC Central Committee in 1987, and he was a member of the 4th NPC and 8th NPC. He was elected and reelected vice-chairman of the 8th and 9th CPPCC National Committees.	http://www.chinavitae.com//biography/Yang_Rudai/full	-0.932019819677136	3.5	1.08216324432541e-05
052C81C1-B521-4A54-AFD8-773EE1BC9FF6	Huang Yuezhong	???	Vice-Chairman and Secretary-General of the 10th Provincial People's Congress of Anhui Province	1943	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Huang Yuezhong, male, Han nationality, is a native of Yancheng, Jiangsu Province. He was born in 1943, joined the CPC in 1965, and graduated from Qinghua University. Huang spent the early part of his career at the Industry for National Defense, serving as deputy director of the provincial office. He has also held leading Party posts at the Provincial Economic Committee and the Provincial War Industry Bureau of Anhui Province. Huang has served three terms as vice-governor of Anhui Province. Huang Yuezhong is currently serving as vice-chairman and secretary-general of the 10th Provincial People's Congress of the province.	http://www.chinavitae.com//biography/Huang_Yuezhong/full	-0.221582287712487	0	1.0818003321127e-05
1B317D81-A1C8-4AE6-B067-C72CA336833F	Li Feng	??	Alternate Member, 12th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Li_Feng/full	-0.97402579694717	0	1.08302662620961e-05
86A791D3-826A-4CA2-BBDA-EAE6424139D4	Yang Song	??	Alternate Member, 17th CPC, Central Committee; Chairman, CPPCC, Provincial Committee, Hubei Province	1950	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yang Song, male, Han nationality, is a native of Haixing County, Hebei Province. He was born in 1950, joined CPC in 1975 and graduated from Xinjiang University with a Bachelor degree in 1976. From 2006 to 2011, Yang serves as Deputy Secretary of the CPC Provincial Committee of Hubei Province and President of Party School of the CPC Provincial Committee of Hubei Province. He is currently an alternate member of the 17th CPC Central Member and in 2011 he became Chairman of the CPPCC Hubei Provincial Committee.	http://www.chinavitae.com//biography/Yang_Song/full	-1.0108957604658	0	1.08210013995162e-05
61352253-039A-49AF-888F-A4036613380D	Wang Pinxian	???	Academician of the Chinese Academy of Sciences	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wang Pinxian, male, Han nationality, is a native of Suzhou, Jiangsu Province. He graduated from the Geology Department of Moscow University in 1960. Wang spent two years, from 1981 to 1982, conducting research at Kiel University in Germany and won a Humboldt Scholarship award. He is considered an expert on marine geology. Wang has led research on paleo-oceanography, paleontology of oceanic microbiology and environmental macro-evolvement. He analyzed the distribution and control factors of calcareous microfossils in offshore deposits and discovered the scale effects of the South Sea regarding environmental signals during glaciation cycles. He is credited with promoting international cooperative efforts concerning abyssal research in marine geology. Wang then presided over deep sea drilling for the first time in sea areas of China. Wang is an honorary member of the London Geology Society and served as the vice-chairman of the International Ocean Research Committee. He also was chairman of the Chinese Ocean Research Committee. In 1991, he was elected as an academician of the Chinese Academy of Sciences.	http://www.chinavitae.com//biography/Wang_Pinxian/full	-0.968010319898861	145.5	1.08286765011102e-05
D8415819-4E55-4C3E-BC54-4389A2DC7C28	Wang Yuming	???	Vice-Chairman, Autonomous Region People's Government, Inner Mongolia Autonomous Region	1957	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wang Yuming, male, Han nationality, is a native of Urad Front Banner (or Urdyn Ömnöd khoshuu in Bayan Nur), Inner Mongolia Autonomous Region. He was born in 1957, entered the work force in1980, and joined the CPC in 1985. He was Secretary of CPC Alxa League Committee of Inner Mongolia Autonomous Region from 2008 to 2011. Since 2011, he is Vice-Chairman, Autonomous Region People's Government, Inner Mongolia Autonomous Region.	http://www.chinavitae.com//biography/Wang_Yuming/full	-1.02002295000073	0	1.08227515883891e-05
5A6531AD-E6D5-4332-A139-1AAEDB753C68	Zhang Jiyu	???	Vice-President of the China Taoist Association, Vice-Chairman of the All-China Youth Federation	1962	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Jiyu, male, Han nationality, is a native of Guixi, Jiangxi Province. He was born in 1962 and completed his studies at the Taoist Special Class of China Taoist Association in 1984. Zhang has extensive involvement with Taoist organizations in China. He served as an executive council member and deputy secretary-general of the China Taoist Association. In 1998, he was elected vice-president of the 6th National Congress of the China Taoist Association. Two years later, he was elected vice-chairman of the 9th All-China Youth Federation. He was a member of the subcommittee of ethnic and religious affairs of the 8th CPPCC National Committee and a standing committee member of the 9th CPPCC National Committee. Zhang is the author of "A Common Origin of Taoism on Both Side of Taiwan Straits."	http://www.chinavitae.com//biography/Zhang_Jiyu/full	-1.00145177970066	674	1.08246064954855e-05
1647154D-7877-4AE0-B541-43DF1A7E61CE	Lu Huanqing	NA	Vice-President and Standing Deputy Secretary of BeijingForestry University	1943	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Lu Huanqing, male, Han nationality, is a native of Yongqing, Hebei Province. He was born in 1943 and graduated from Beijing Forestry College in 1968. From 1986 to 1991, he was Party secretary of the Park Department and Scenery Garden, and studied at the law school of Beijing Wenfa College. Lu returned to the Beijing Forestry University in 1987 as lecturer, became associate research fellow in 1991, and vice-president and standing deputy Party secretary in 1992. He has received awards for political and education work from the Department of Forestry and holds senior position in Beijing collegiate societies.	http://www.chinavitae.com//biography/Lu_Huanqing/full	-1.02364978448704	44.5	1.08220293228897e-05
7856DE18-EC7C-4349-BE4A-597FA32456CD	Zhao Yufen	???	Academician, Professor	NA	NA	female	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhao Yufen, female, Han nationality, obtained a doctorate degree from New York State University in the USA. Her primary research fields include life organophosphorus chemistry, biological organic chemistry, organic synthesis chemistry and life origin. Zhao invented the production method of the new anti-cancer medicine cephalotaxine parent nucleus and developed a series of new non-toxic anti-schistosome compounds. She discovered that the saturated solution of the phosphoramidic acid may incise RNA and DNA. The principle of the incision is similar to that of the hydrolyzing of the phosphodiesterase in biochemistry. Zhao is conducting the research of the nucleic acid fixed-point incising agent by cooperating with Ohio University in the USA. Zhao also discovered that N - Phosphoramidic acid itself may be developed into polypeptide and turn nucleoside phosphinylidyne into ribotide. Therefore, N - Phosphoramidic acid may simultaneously generate the titanium pool, the nucleic acid pool, and the compound titanium - nucleic acid pool during the same reaction process. In terms of life origin, Zhao discovered that phosphoramidic acid can generate nucleic acid, albumen as well as LB-film and liposome, which is therefore the smallest system of life evolution. Zhao has taken charge of and completed many major projects of the State Natural Science Fund and science projects of the Outstanding Youth Fund and the Excellent Talents Fund of the State Education Commission, which have won second and third class Science and Technology Advancement Awards of the Chinese Academy of Science, the first China Youth Scientist Award and 2 second class Science and Technology Advancement Awards of the State Education Commission. She has published nearly 200 high quality dissertations in publications both at home and abroad. Zhao Yufen is a member of the CPPCC National Committee and chairperson of the All-China Youth Federation.	http://www.chinavitae.com//biography/Zhao_Yufen/full	-0.894270514812506	47.5	1.08170151648543e-05
64D115E3-6F81-4233-BD72-4E44D4C915DC	Li Tielin	???	Former Director of the Organization Department of the CPC Central Committee, Member of the 16th CPC Central Committee	1943	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Li Tielin, male, Han nationality, is a native of Changsha, Hunan province. He was born in 1943, joined the CPC in 1980, and graduated from Tsinghua University. He is an engineer. He held leading posts in the organization department of the CPC Central Commission. He was a member of the 16th CPC Central Committee and served as director of the organization department of the CPC Central Committee from 2002 - 2007.	http://www.chinavitae.com//biography/Li_Tielin/full	-0.993244379953688	6	1.08217170217192e-05
A580333E-4F7E-4BD9-9779-C8414DB624F6	Sun Daguang	???	Member, 12th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Sun_Daguang/full	-0.974025796947173	0	1.08302662620961e-05
E56DB586-5821-491D-846D-488F73E88DB1	Li Yufu	???	Deputy Secretary of the 17th CPC Central Commission for Discipline Inspection	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Li_Yufu/full	-1.00522603776507	0	1.08240857556234e-05
DEACC100-D389-4034-8B1E-868901B8D961	Chen Ximing	???	Alternate Member, 16th CPC Central Committee	NA	NA	female	E28D2241-C9B2-4782-8456-2C6165225F9A	Chen Ximing, female, Han nationality, is a native of Beijing City. She joined the CPC in October 1980. Work in July 1969. She graduated from College of Forestry in Beijing in September 1964. She is an alternate member of 16th CPC.	http://www.chinavitae.com//biography/Chen_Ximing/full	-1.07601319858553	0	1.08237928614681e-05
24E26446-F62F-4C28-BEAB-7830CDB8A236	Chen Nengkuan	???	Scientist of Metal Physics, Material Physics, and Engineering Physics	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Chen Nengkuan, male, Han nationality, is a native of Cili, Hunan Province. He graduated from Tangshan Jiaotong University in 1946 and received his master's degree and doctor's degree from Yele University in 1948 and 1950, respectively. Chen has long been engaged in research on metal physics and material science. He solved a series of theories and problems of significant application in the field of single crystallization deformation of multiple metals, recrystallization and the performance of such materials under high temperature and high pressure. His research on the engineering physics of interdisciplinary subjects made significant contributions to the study and manufacture of atomic bombs and hydrogen bombs. Chen is an academician of the Chinese Academy of Arts and Sciences.	http://www.chinavitae.com//biography/Chen_Nengkuan/full	-0.992701771249887	5.5	1.08161961721482e-05
F5F50527-3790-45B4-BDB0-0E68A6243AE3	Luo Baoming	???	Member, 17th CPC, Central Committee; Secretary, CPC, Provincial Committee, Hainan Province; Director, Provincial People's Congress, Standing Committee, Hainan Province	1952	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Luo Baoming, male, Han nationality, is a native of Tianjin Municipality. He was born in 1952, and joined the CPC in 1971. He was an alternate member of the 16th CPC Central Committee and a member of the 17th CPC Central Committee. He was governor of Hainan Province from 2007 to 2011. He served as Deputy Secretary of the Hainan CPC Provincial Committee from 2001 to 2011. In 2011, he became Secretary of the Hainan CPC Provincial Committee.	http://www.chinavitae.com//biography/Luo_Baoming/full	-0.99403455976357	0	1.08226930227301e-05
B2B8A389-E538-4D54-B82A-08A7731E02D4	Qiu Shiyuan	???	Vice-Chairman of the Standing Committee of the Guangxi Zhuang Autonomous Regional People's Congress	1943	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Qiu Shiyuan, male, Han nationality, is a native of Changsha, Hunan province. He was born in 1943, joined the CPC in 1981, and graduated from Luoyang Agricultural Engineering Institute. He is a senior engineer. He is currently a member and vice-chairman of the Standing Committee of the Guangxi Zhuang Autonomous Regional People's Congress, and director of the General Office of the Guangxi Zhuang Autonomous Region CPC Committee. Qiu is secretary of the Workers Committee of the Guangxi Municipal Organs.	http://www.chinavitae.com//biography/Qiu_Shiyuan/full	-0.994183142949124	0	1.08219837778463e-05
2016764B-636D-4F77-BAED-5A6F8E884A6E	Liu Yanhui	???	General Manager of the Dalian Milky Way Metal Material Limited Company	1973	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Yanhui, male, Han nationality, is a native of Liaoning province. He was born in 1973, and graduated from the Institute of Residential Building and Installation of Dongbei University. He was appointed general manager of the Dalian Milky Way Metal Material Limited Company in 1998.	http://www.chinavitae.com//biography/Liu_Yanhui/full	-1.27608007612466	57	1.0825127285455e-05
678C4371-78B6-45D6-B2DE-1BB304A9642E	Wu Jinquan	???	Alternate Member, 11th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Wu_Jinquan/full	-0.974025796947166	0	1.08302662620961e-05
212F98A2-4929-4A02-AC1E-523BC0864CEA	Zhou Heng	??	Academician of the Chinese Academy of Social Sciences	1929	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhou Heng, male, Han nationality, is a native of Shanghai. He was born in 1929, graduated from Beiyang University in 1950 and became professor there. He was vice-president of Tianjin University and president of its graduate school. A hydromechanics expert specializing in flow stability theory and turbulence, Zhou served as vice-chairman of the Asian Fluid Mechanics Committee and as convener of the Mechanics Appraisal Group, 4th Course Appraisal Group, Academic Degrees Committee of the State Council. He was awarded prizes in science from the State Education Commission and elected academician of the Chinese Academy of Social Sciences in 1993.	http://www.chinavitae.com//biography/Zhou_Heng/full	-0.943057899917874	447	1.08273216634856e-05
2263BADC-4627-4446-9F01-58707529ED9F	Yu Shenglong	???	Secretary-General of the 12th Central Committee of the Chinese Peasants' and Workers' Democratic Party	1940	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yu Shenglong, male, Han nationality, is a native of Tianjin. He was born in 1940, and graduated from Tianjin College of Traditional Chinese Medicine. Subsequently, Yu became a doctor in Cangzhou, and a member of the Chinese Peasants' and Workers' Democratic Party. Yu Shenglong has served as vice-chairman of the Cangzhou City People's Congress and he was a member of the 8th and 9th CPPCC National Committees.	http://www.chinavitae.com//biography/Yu_Shenglong/full	-0.802421061963547	106.5	1.08204419789867e-05
C0058AD8-F0BD-4156-9C97-06D0772A4877	Liu Mingqi	???	Deputy General Manager of China Southern Airlines Co. Ltd., Secretary of the CPC Committee of China Southern Airlines Co. Ltd.	1944	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Mingqi, male, Han nationality, is a native of Puning County, Guangdong Province. He was born in l944, graduated from Guuangzhou Huanan Normal University, and joined the CPC. Liu has served in CPC positions at the local and national levels, and in the Hainan provincial government. He has also held positions of responsibility dealing with Hong Kong and Macao affairs. He was a member of the l4th CPC National Committee and deputy general manager of the China Southern Airlines Co. Ltd.	http://www.chinavitae.com//biography/Liu_Mingqi/full	-1.00161124595716	3	1.08216975034945e-05
DC7CAA0E-0F00-437F-BD86-74179124505E	Huang Ganying	???	Alternate Member, 12th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Huang_Ganying/full	-0.974025796947173	293.5	1.08302662620961e-05
949066A5-6930-4031-B202-4DDC5C17E64E	Bao Zheng	NA	Electronics Expert Professor of the Xi'an Electronics Science and Technology University	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Bao Zheng, male, Han nationality, is a native of Nantong, Jiangsu Province. He graduated from the PLA Institute of Communication Engineering in 1953. Bao Zheng invented the "Impact Flashover Method" for measuring the faults of buried electric cable in the early 1970s. He conducted a systematic and deep study into digital signal processing, statistical signal processing, array signal processing and self-adaptive signal processing. He also developed a radar monitor for moving objects, which is applied in factories, institutes, and the army. Bao has dedicated himself to the research of space signal super identification, radar imaging, space-time 2D signal processing. Bao Zheng is an electronics expert professor at the Xi'an Electronics Science and Technology University.	http://www.chinavitae.com//biography/Bao_Zheng/full	-0.944646786864951	73	1.08187250493154e-05
66F5CEB4-70E4-4B54-8FBE-0A463F08C70B	Shen Wenqing	???	Academician of the Chinese Academy of Sciences, Experimental Nuclear Physicist	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Shen Wenqing, male, Han nationality, is a native of Shanghai. He graduated from the Engineering Physics Department of Tsinghua University in 1967 and is an experimental nuclear physicist. Shen's experiments at the Chinese Academy of Sciences' Institute of Modern Physics won him acclaim when he confirmed particle admissions caused by the reaction in great mass transfer in low-energy nuclear reactions. He studied and then confirmed the existence of deep inelastic scattering in light systems. Shen later verified the existence of a new reaction mechanism in non-complete deep inelastic scattering. His experiments are credited with assisting in the construction of national experimental area of heavy ion acceleration in Lanzhou. In the 1980s, he obtained the optimum mass and charge distribution with software corrections methods used at Germany's Ion Research Center. Shen also detected four new nucleins and measured the physical character of quasi-atomic fission and the relaxation time of mass. Along with his students at the academy's Shanghai Institute of Nuclear Research, he devised a parameterization formula suitable for the section of nuclear reaction in low and intermediate energy. Shen is a research fellow in the academy's Shanghai Institute of Nuclear Research and was elected as an academician to the Chinese Academy of Sciences in 1999.	http://www.chinavitae.com//biography/Shen_Wenqing/full	-0.99270177124993	0	1.08161961721482e-05
BDC1D576-287D-4917-9F57-7E18E5F36749	Liu Zemin	???	Alternate Member of the 16th CPC Central Committee, Deputy Secretary of the CPC Shanxi Provincial Committee, Chairman of the CPPCC Shanxi Provincial Committee	1944	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Zemin, male, Han nationality, is a native of Lin County, Shanxi province. He was born in 1944, joined the CPC in 1960, and studied at the Party school. Liu held leading Party posts in Linxian county, Xiaoyi county, Fangshan county, Luliang prefecture and Shuozhou city until 1992. He served as vice-governor of Shanxi province until 1996. Liu Zemin was an alternate member of the 14th-15th CPC Central Committees and he is currently an alternate member of the 16th CPC Central Committee. He was appointed deputy secretary of the CPC Shanxi Provincial Committee in 2001, and elected chairman of the CPPCC Shanxi Provincial Committee in 2003.	http://www.chinavitae.com//biography/Liu_Zemin/full	-1.02691361482223	2764.5	1.08214567845123e-05
A4431CA0-644C-4E1D-AE0C-35D685A6D66D	Liang Baohua	???	Member, 17th CPC, Central Committee; Deputy Director, 11th Financial and Economic Committee of the NPC; Director, Provincial People's Congress, Standing Committee, Jiangsu Province	1945	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liang Baohua, Han nationality, was born in 1945 and is a native of Yichun City, Jiangxi Province. He joined the CPC in 1965, entered the work force in 1968, and graduated from Fudan University in 1968. He was an alternate member of the 16th CPC Central Committee. He also served as governor of Jiangsu Province from 2003 - 2007. From 2007 - 2010, he was Secretary of the CPC Jiangsu Provincial Committee. He is currently a Member of the 17th CPC Central Committee. In 2010, he became Deputy Director of the 11th NPC Financial and Economic Committee.	http://www.chinavitae.com//biography/Liang_Baohua/full	-1.01260855639417	33.5	1.08209948942939e-05
40752262-86C1-48A6-8C52-052AD7328F56	Zhao Qiguo	???	Expert on Oil Geography	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhao Qiguo, male, Han nationality, is a native of Wuhan, Hubei Province. He graduated from Central China Agriculture College in 1953. During the study of tropic soil, Zhao Qiguo proposed that the Chinese red soil has both the opposite and unified features of ancient weathering and modern rubefaction processes. He determined that the penetrated water components of red soil and free iron, among others, might be used as the index of the rubefaction process and for the generation of red soil and quantitative classification. Zhao summarized the development and utilization of tropic crops of rubber as the priority and the interrelation of red soil distribution and soil characteristics. He proposed the evaluation plan for utilizing the tropic crops based on the thermal conditions and properties of soil and provided the scientific reference for compiling the tropic crop development plan and distribution. With his summarization, Zhao proposed the fundamental principle of materials circulation for soil spheres, and introduced several plans and development schemes for the aerial treatment of soil, improvement of degeneracy soil and soil ecology and environmental evaluation. Zhao is an academician of the Chinese Academy of Sciences.	http://www.chinavitae.com//biography/Zhao_Qiguo/full	-0.992701771249937	0	1.08161961721482e-05
